model,subfolder,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std
Llama,Llama_cluster,2,8,5,4.0,4.0,4.8,5.0,4.4,4.4399999999999995,4.266666666666667,0.0,0.0,0.44721359549995787,0.0,0.5477225575051661,0.16733200530681455,0.1490711984999863
Llama,Llama_cluster,2,9,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,2,10,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,2,11,5,4.6,4.4,5.0,5.0,5.0,4.8,4.666666666666666,0.547722557505166,0.5477225575051662,0.0,0.0,0.0,0.20000000000000018,0.3333333333333337
Llama,Llama_cluster,3,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,3,1,5,4.0,4.2,4.2,5.0,5.0,4.48,4.133333333333334,0.0,0.44721359549995787,0.44721359549995787,0.0,0.0,0.1788854381999829,0.29814239699997197
Llama,Llama_cluster,3,2,5,4.8,4.6,5.0,5.0,5.0,4.88,4.8,0.44721359549995787,0.5477225575051662,0.0,0.0,0.0,0.17888543819998337,0.29814239699997225
Llama,Llama_cluster,3,3,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.4472135954999579,0.4472135954999579,0.0,0.0,0.0,0.17888543819998343,0.2981423969999721
Llama,Llama_cluster,3,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,3,5,5,4.0,4.0,4.2,5.0,5.0,4.44,4.066666666666666,0.0,0.0,0.44721359549995804,0.0,0.0,0.08944271909999128,0.14907119849998587
Llama,Llama_cluster,3,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,3,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,3,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,3,9,5,4.2,3.6,4.2,5.0,4.6,4.32,4.0,0.44721359549995787,0.5477225575051661,0.44721359549995787,0.0,0.5477225575051662,0.33466401061363016,0.40824829046386324
Llama,Llama_cluster,3,10,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,3,11,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,3,12,5,4.0,3.4,4.0,5.0,3.6,4.0,3.8,0.0,0.5477225575051661,0.0,0.0,0.5477225575051661,0.20000000000000018,0.1825741858350555
Llama,Llama_cluster,3,13,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051661,0.5477225575051661,0.0,0.0,0.0,0.21908902300206679,0.3651483716701108
Llama,Llama_cluster,3,14,5,4.0,3.8,4.4,5.0,4.8,4.4,4.066666666666666,0.0,0.44721359549995787,0.5477225575051663,0.0,0.44721359549995787,0.24494897427831774,0.27888667551135843
Llama,Llama_cluster,3,15,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,3,16,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.4472135954999579,0.0,0.0,0.08944271909999128,0.1490711984999859
Llama,Llama_cluster,3,17,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051663,0.5477225575051663,0.0,0.0,0.0,0.21908902300206654,0.36514837167011077
Llama,Llama_cluster,3,18,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.4472135954999579,0.4472135954999579,0.0,0.0,0.0,0.17888543819998343,0.2981423969999721
Llama,Llama_cluster,3,19,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,3,20,5,4.4,4.2,5.0,5.0,5.0,4.72,4.533333333333333,0.5477225575051662,0.44721359549995787,0.0,0.0,0.0,0.17888543819998337,0.29814239699997214
Llama,Llama_cluster,3,21,5,4.0,4.0,4.0,4.6,4.8,4.28,4.0,0.0,0.0,0.0,0.8944271909999157,0.44721359549995787,0.268328157299975,0.0
Llama,Llama_cluster,3,22,5,3.6,3.4,4.0,5.0,4.4,4.08,3.6666666666666665,0.5477225575051661,0.5477225575051662,0.0,0.0,0.547722557505166,0.3033150177620624,0.33333333333333354
Llama,Llama_cluster,3,23,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.4472135954999579,0.4472135954999579,0.0,0.0,0.0,0.17888543819998343,0.2981423969999721
Llama,Llama_cluster,4,0,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.4472135954999579,0.0,0.0,0.08944271909999128,0.1490711984999859
Llama,Llama_cluster,4,1,5,4.3,4.1,4.8,5.0,5.0,4.64,4.4,0.4472135954999579,0.7416198487095663,0.4472135954999579,0.0,0.0,0.29664793948382656,0.4944132324730441
Llama,Llama_cluster,4,2,5,4.7,4.7,5.0,5.0,5.0,4.88,4.8,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998337,0.29814239699997197
Llama,Llama_cluster,4,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,4,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,4,5,5,4.0,4.0,4.2,5.0,5.0,4.44,4.066666666666666,0.0,0.0,0.4472135954999579,0.0,0.0,0.08944271909999128,0.1490711984999859
Llama,Llama_cluster,4,6,5,4.6,4.6,4.9,5.0,5.0,4.82,4.7,0.4183300132670378,0.4183300132670378,0.22360679774997902,0.0,0.0,0.1788854381999833,0.2981423969999721
Llama,Llama_cluster,4,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,4,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,4,9,5,4.2,4.2,4.6,5.0,4.8,4.5600000000000005,4.333333333333333,0.44721359549995804,0.44721359549995804,0.5477225575051663,0.0,0.44721359549995787,0.296647939483826,0.40824829046386313
Llama,Llama_cluster,4,10,5,4.0,3.8,4.2,5.0,4.8,4.36,4.0,0.0,0.44721359549995787,0.4472135954999579,0.0,0.44721359549995787,0.21908902300206642,0.23570226039551573
Llama,Llama_cluster,5,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,5,1,5,3.8,3.2,4.0,5.0,4.4,4.08,3.6666666666666665,0.44721359549995787,0.4472135954999579,0.0,0.0,0.5477225575051662,0.22803508501982794,0.23570226039551598
Llama,Llama_cluster,5,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,5,3,5,4.4,4.2,5.0,5.0,5.0,4.72,4.533333333333333,0.5477225575051662,0.44721359549995804,0.0,0.0,0.0,0.17888543819998337,0.29814239699997236
Llama,Llama_cluster,5,4,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.3651483716701111
Llama,Llama_cluster,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,5,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,5,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,5,8,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.3651483716701109
Llama,Llama_cluster,5,9,5,4.3,4.3,4.5,5.0,5.0,4.62,4.366666666666666,0.447213595499958,0.447213595499958,0.49999999999999994,0.0,0.0,0.24899799195977446,0.41499665326629126
Llama,Llama_cluster,5,10,5,4.2,4.2,5.0,5.0,5.0,4.68,4.466666666666667,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998348,0.29814239699997197
Llama,Llama_cluster,5,11,5,4.0,3.6,4.0,5.0,5.0,4.32,3.8666666666666663,0.0,0.5477225575051661,0.0,0.0,0.0,0.10954451150103321,0.18257418583505555
Llama,Llama_cluster,5,12,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,5,13,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.44721359549995804,0.0,0.0,0.08944271909999128,0.14907119849998587
Llama,Llama_cluster,5,14,5,3.8,3.6,4.0,5.0,4.8,4.24,3.8,0.447213595499958,0.5477225575051661,0.7071067811865476,0.0,0.44721359549995787,0.38470768123342675,0.5055250296034367
Llama,Llama_cluster,5,15,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.3651483716701107
Llama,Llama_cluster,5,16,5,4.0,4.0,4.4,5.0,5.0,4.4799999999999995,4.133333333333333,0.0,0.0,0.547722557505166,0.0,0.0,0.10954451150103277,0.18257418583505508
Llama,Llama_cluster,5,17,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,5,18,5,4.2,3.6,3.8,5.0,4.4,4.2,3.8666666666666663,0.44721359549995804,0.894427190999916,0.8366600265340756,0.0,0.5477225575051663,0.5099019513592786,0.6912147117775908
Llama,Llama_cluster,5,19,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.365148371670111
Llama,Llama_cluster,5,20,5,4.2,4.2,4.8,5.0,5.0,4.64,4.4,0.4472135954999579,0.4472135954999579,0.44721359549995804,0.0,0.0,0.2190890230020663,0.36514837167011066
Llama,Llama_cluster,5,21,5,4.0,4.0,4.2,5.0,5.0,4.44,4.066666666666666,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999128,0.14907119849998557
Llama,Llama_cluster,5,22,5,4.0,4.0,4.4,5.0,5.0,4.4799999999999995,4.133333333333333,0.0,0.0,0.5477225575051661,0.0,0.0,0.10954451150103277,0.18257418583505536
Llama,Llama_cluster,5,23,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999121,0.1490711984999859
Llama,Llama_cluster,6,0,5,3.8,2.8,3.4,5.0,4.4,3.88,3.333333333333333,0.4472135954999579,0.4472135954999579,0.5477225575051662,0.0,0.547722557505166,0.3346640106136303,0.408248290463863
Llama,Llama_cluster,6,1,5,4.6,4.4,4.6,5.0,5.0,4.720000000000001,4.533333333333333,0.894427190999916,1.3416407864998738,0.894427190999916,0.0,0.0,0.626099033699941,1.043498389499902
Llama,Llama_cluster,6,2,5,3.4,3.0,4.0,5.0,5.0,4.08,3.4666666666666663,0.5477225575051662,0.0,0.0,0.0,0.0,0.10954451150103339,0.1825741858350554
Llama,Llama_cluster,6,3,5,3.4,3.0,4.0,5.0,5.0,4.08,3.4666666666666663,0.5477225575051661,0.7071067811865476,0.7071067811865476,0.0,0.0,0.3633180424916989,0.6055300708194983
Llama,Llama_cluster,6,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,6,5,5,2.2,2.0,3.0,5.0,5.0,3.44,2.3999999999999995,1.0954451150103321,1.224744871391589,1.224744871391589,0.0,0.0,0.6985699678629191,1.164283279771532
Llama,Llama_cluster,6,6,5,3.6,3.2,4.2,5.0,5.0,4.2,3.6666666666666665,0.5477225575051661,0.4472135954999579,0.44721359549995804,0.0,0.0,0.24494897427831774,0.40824829046386296
Llama,Llama_cluster,6,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama,Llama_cluster,6,8,5,3.6,2.6,3.6,5.0,5.0,3.96,3.2666666666666666,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.0,0.0,0.3286335345030996,0.5477225575051661
Llama,Llama_cluster,6,9,5,3.2,3.0,4.0,5.0,5.0,4.04,3.4,0.44721359549995787,0.0,0.0,0.0,0.0,0.08944271909999167,0.14907119849998599
Llama-1B,Llama-1B,1,0,5,3.2,2.4,2.4,5.0,3.2,3.2399999999999998,2.6666666666666665,0.8366600265340756,0.5477225575051662,0.5477225575051662,0.0,0.8366600265340756,0.5176871642217912,0.6236095644623236
Llama-1B,Llama-1B,1,1,5,3.2,2.2,2.6,5.0,3.4,3.28,2.6666666666666665,0.44721359549995787,0.44721359549995787,0.8944271909999159,0.0,0.5477225575051662,0.4381780460041328,0.5773502691896258
Llama-1B,Llama-1B,1,2,5,3.8,3.4,3.8,4.6,4.4,4.0,3.6666666666666665,1.036822067666386,1.08397416943394,1.036822067666386,0.8944271909999159,0.8944271909999159,0.7842193570679061,1.0206207261596574
Llama-1B,Llama-1B,1,3,5,4.4,3.6,3.8,5.0,4.6,4.279999999999999,3.9333333333333327,0.5477225575051662,0.5477225575051662,0.8366600265340756,0.0,0.5477225575051661,0.46043457732885323,0.596284793999944
Llama-1B,Llama-1B,1,4,5,3.4,3.0,2.6,4.8,3.2,3.4,3.0,0.8944271909999159,0.7071067811865476,0.5477225575051661,0.4472135954999579,1.3038404810405297,0.7071067811865475,0.6666666666666667
Llama-1B,Llama-1B,1,5,5,2.8,2.4,3.0,5.0,3.8,3.4,2.7333333333333334,1.3038404810405297,1.140175425099138,1.5811388300841898,0.0,1.6431676725154984,1.0862780491200212,1.2995725793078619
Llama-1B,Llama-1B,1,6,5,3.0,2.0,2.2,5.0,3.0,3.04,2.3999999999999995,0.0,0.0,0.447213595499958,0.0,0.7071067811865476,0.1673320053068153,0.14907119849998604
Llama-1B,Llama-1B,1,7,5,2.8,2.0,2.0,5.0,4.0,3.16,2.2666666666666666,0.4472135954999579,0.0,0.0,0.0,0.0,0.08944271909999167,0.14907119849998587
Llama-1B,Llama-1B,1,8,5,4.2,3.6,3.8,5.0,4.4,4.2,3.8666666666666663,0.44721359549995787,0.8944271909999159,0.8366600265340756,0.0,0.547722557505166,0.5099019513592788,0.6912147117775909
Llama-1B,Llama-1B,1,9,5,3.4,3.0,3.0,5.0,3.6,3.6,3.1333333333333333,1.51657508881031,1.8708286933869707,1.8708286933869707,0.0,1.6733200530681511,1.349073756323204,1.7416467303484175
Llama-1B,Llama-1B,1,10,5,1.8,1.4,1.6,5.0,2.6,2.48,1.6,0.8366600265340756,0.5477225575051662,0.8944271909999159,0.0,1.1401754250991378,0.626099033699941,0.7226494462892933
Llama-1B,Llama-1B,2,0,5,2.4,2.2,2.4,5.0,3.2,3.04,2.333333333333333,0.8944271909999159,0.4472135954999579,0.8944271909999159,0.0,0.4472135954999579,0.5366563145999496,0.7453559924999298
Llama-1B,Llama-1B,2,1,5,2.6,2.4,2.6,5.0,3.4,3.2,2.533333333333333,1.6733200530681511,1.6733200530681511,1.816590212458495,0.0,2.1908902300206647,1.4,1.6931233465600393
Llama-1B,Llama-1B,2,2,5,1.8,1.4,1.6,5.0,2.6,2.48,1.6,0.8366600265340756,0.5477225575051662,0.8944271909999159,0.0,1.1401754250991378,0.626099033699941,0.7226494462892933
Llama-1B,Llama-1B,2,3,5,1.2,1.0,1.0,5.0,1.0,1.8399999999999999,1.0666666666666667,0.4472135954999579,0.0,0.0,0.0,0.0,0.08944271909999156,0.14907119849998596
Llama-1B,Llama-1B,2,4,5,4.4,4.2,4.4,5.0,4.8,4.5600000000000005,4.333333333333333,0.894427190999916,1.3038404810405297,1.3416407864998738,0.0,0.44721359549995787,0.7797435475847173,1.1547005383792517
Llama-1B,Llama-1B,2,5,5,0.8,0.8,0.8,5.0,1.2,1.72,0.8,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.8366600265340756,0.4147288270665544,0.4472135954999579
Llama-1B,Llama-1B,2,6,5,1.2,1.2,1.6,5.0,1.8,2.16,1.3333333333333333,0.4472135954999579,0.4472135954999579,0.8944271909999159,0.0,1.0954451150103321,0.4979959839195493,0.5773502691896256
Llama-1B,Llama-1B,2,7,5,1.8,1.2,1.8,5.0,2.0,2.36,1.6,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.7071067811865476,0.3577708763999662,0.36514837167011066
Llama-1B,Llama-1B,2,8,5,1.8,1.2,1.8,3.0,1.2,1.8,1.6,0.8366600265340756,0.4472135954999579,0.8366600265340756,1.0,0.4472135954999579,0.6633249580710799,0.6831300510639732
Llama-1B,Llama-1B,2,9,5,3.8,3.4,4.0,5.0,4.4,4.12,3.733333333333333,0.4472135954999579,0.5477225575051661,0.0,0.0,0.5477225575051662,0.26832815729997495,0.2788866755113586
Llama-1B,Llama-1B,2,10,5,4.4,4.4,4.8,5.0,5.0,4.720000000000001,4.533333333333333,0.5477225575051662,0.5477225575051662,0.44721359549995787,0.0,0.0,0.2683281572999748,0.44721359549995815
Llama-1B,Llama-1B,2,11,5,3.8,3.6,3.6,5.0,4.8,4.16,3.6666666666666665,0.447213595499958,0.8944271909999159,0.8944271909999159,0.0,0.44721359549995787,0.5366563145999498,0.74535599249993
Llama-1B,Llama-1B,3,0,5,2.8,2.4,3.0,5.0,4.2,3.4799999999999995,2.7333333333333334,1.6431676725154984,1.51657508881031,1.7320508075688772,0.0,0.8366600265340756,0.9121403400793103,1.6055459438389728
Llama-1B,Llama-1B,3,1,5,2.8,2.2,2.2,5.0,2.8,3.0,2.4,0.8366600265340756,0.447213595499958,0.4472135954999579,0.0,0.8366600265340756,0.4000000000000002,0.43461349368017654
Llama-1B,Llama-1B,3,2,5,2.6,1.8,2.6,5.0,2.6,2.92,2.333333333333333,0.8944271909999159,0.8366600265340756,0.8944271909999159,0.0,1.140175425099138,0.7155417527999328,0.8498365855987974
Llama-1B,Llama-1B,3,3,5,1.8,1.2,1.6,5.0,2.6,2.44,1.5333333333333334,0.4472135954999579,0.4472135954999579,0.5477225575051662,0.0,0.5477225575051662,0.29664793948382645,0.3800584750330461
Llama-1B,Llama-1B,3,4,5,1.8,1.8,2.0,5.0,2.4,2.6,1.8666666666666665,1.3038404810405297,1.3038404810405297,1.7320508075688772,0.0,1.6733200530681511,1.1916375287812984,1.4452988925785863
Llama-1B,Llama-1B,3,5,5,2.8,2.2,2.4,5.0,3.0,3.08,2.4666666666666663,0.8366600265340756,0.447213595499958,0.5477225575051661,0.0,0.7071067811865476,0.46043457732885357,0.5577733510227169
Llama-1B,Llama-1B,3,6,5,2.2,1.8,2.0,4.8,2.6,2.68,2.0,0.4472135954999579,0.4472135954999579,0.7071067811865476,0.44721359549995804,0.5477225575051662,0.363318042491699,0.4714045207910317
Llama-1B,Llama-1B,3,7,5,5.0,5.0,4.8,5.0,4.8,4.92,4.933333333333334,0.0,0.0,0.4472135954999579,0.0,0.4472135954999579,0.17888543819998343,0.1490711984999859
Llama-1B,Llama-1B,3,8,5,0.8,0.8,1.0,5.0,3.4,2.2,0.8666666666666666,0.4472135954999579,0.4472135954999579,0.0,0.0,2.1908902300206643,0.5656854249492381,0.29814239699997197
Llama-1B,Llama-1B,3,9,5,2.6,1.8,2.4,5.0,2.6,2.88,2.2666666666666666,1.140175425099138,0.8366600265340756,0.5477225575051661,0.0,1.140175425099138,0.6099180272790763,0.7958224257542214
Llama-1B,Llama-1B,3,10,5,1.0,0.8,1.0,5.0,4.2,2.4,0.9333333333333332,1.4142135623730951,1.0954451150103321,1.4142135623730951,0.0,1.0954451150103321,0.5656854249492381,1.2995725793078619
Llama-1B,Llama-1B,3,11,5,2.8,2.2,2.8,5.0,3.2,3.2,2.6,0.8366600265340757,1.0954451150103321,0.8366600265340757,0.0,1.0954451150103321,0.7483314773547884,0.8944271909999157
Llama-1B,Llama-1B,3,12,5,2.8,2.0,2.8,5.0,2.2,2.96,2.5333333333333337,1.0954451150103321,1.4142135623730951,1.0954451150103321,0.0,1.3038404810405297,0.9633275663033837,1.1925695879998877
Llama-1B,Llama-1B,3,13,5,2.2,1.8,2.2,5.0,3.4,2.92,2.066666666666667,1.0954451150103321,0.8366600265340756,1.0954451150103321,0.0,1.1401754250991378,0.6260990336999411,0.9831920802501749
Llama-1B,Llama-1B,3,14,5,2.8,2.2,2.2,5.0,3.4,3.12,2.4,0.8366600265340756,0.447213595499958,0.447213595499958,0.0,0.5477225575051661,0.41472882706655445,0.547722557505166
Llama-1B,Llama-1B,3,15,5,3.2,2.4,3.0,5.0,3.2,3.3600000000000003,2.8666666666666663,0.8366600265340756,0.5477225575051661,1.0,0.0,0.8366600265340756,0.5899152481501051,0.7673909622147559
Llama-1B,Llama-1B,3,16,5,3.0,2.4,2.8,5.0,2.4,3.12,2.7333333333333334,0.0,0.5477225575051661,0.447213595499958,0.0,0.5477225575051661,0.17888543819998334,0.14907119849998599
Llama-1B,Llama-1B,3,17,5,3.0,2.4,2.6,5.0,3.8,3.3600000000000003,2.6666666666666665,0.7071067811865476,0.5477225575051662,0.5477225575051661,0.0,0.4472135954999579,0.35777087639996624,0.5270462766947299
Llama-1B,Llama-1B,3,18,5,2.2,1.8,1.8,5.0,3.8,2.92,1.9333333333333331,1.3038404810405297,1.3038404810405297,1.3038404810405297,0.0,1.6431676725154984,0.8555699854482977,1.2780193008453875
Llama-1B,Llama-1B,3,19,5,3.6,3.4,3.8,5.0,4.0,3.9599999999999995,3.6,1.51657508881031,1.51657508881031,1.7888543819998317,0.0,1.7320508075688772,1.283744522870497,1.5705625319186327
Llama-1B,Llama-1B,3,20,5,2.2,1.4,2.2,5.0,1.8,2.52,1.9333333333333331,0.4472135954999579,0.5477225575051661,0.4472135954999579,0.0,0.4472135954999579,0.30331501776206204,0.43461349368017643
Llama-1B,Llama-1B,3,21,5,3.6,3.2,3.8,5.0,4.4,4.0,3.5333333333333328,0.5477225575051661,0.8366600265340756,0.44721359549995787,0.0,0.5477225575051662,0.4242640687119287,0.5577733510227172
Llama-1B,Llama-1B,3,22,5,1.8,1.6,1.6,5.0,2.8,2.56,1.6666666666666667,0.4472135954999579,0.5477225575051662,0.5477225575051662,0.0,1.6431676725154984,0.3577708763999664,0.4714045207910317
Llama-1B,Llama-1B,3,23,5,3.0,2.8,3.0,5.0,3.4,3.4400000000000004,2.9333333333333336,1.0,1.3038404810405297,1.0,0.0,1.816590212458495,1.0139033484509261,1.0903618155864085
Llama-1B,Llama-1B,4,0,5,3.2,2.6,3.2,5.0,3.8,3.56,3.0,0.8366600265340756,0.8944271909999159,0.8366600265340756,0.0,0.447213595499958,0.5549774770204643,0.7817359599705715
Llama-1B,Llama-1B,4,1,5,1.8,1.4,2.4,1.4,1.8,1.7600000000000002,1.8666666666666665,0.8366600265340756,0.5477225575051661,0.5477225575051661,1.6733200530681511,0.8366600265340756,0.8173126696681019,0.6055300708194983
Llama-1B,Llama-1B,4,2,5,1.2,0.6,1.2,4.0,3.4,2.08,1.0,0.8366600265340756,0.5477225575051661,1.0954451150103321,2.23606797749979,1.8165902124584952,0.6723094525588644,0.7453559924999299
Llama-1B,Llama-1B,4,3,5,4.2,4.0,4.6,5.0,5.0,4.5600000000000005,4.266666666666667,0.44721359549995787,0.7071067811865476,0.5477225575051662,0.0,0.0,0.2966479394838264,0.49441323247304425
Llama-1B,Llama-1B,4,4,5,1.6,1.6,2.0,4.2,4.2,2.7199999999999998,1.7333333333333332,1.51657508881031,1.51657508881031,2.0,1.3038404810405297,1.3038404810405297,1.213260071048248,1.6733200530681511
Llama-1B,Llama-1B,4,5,5,1.6,1.4,1.4,5.0,2.4,2.3600000000000003,1.4666666666666666,0.5477225575051662,0.5477225575051661,0.5477225575051661,0.0,0.5477225575051661,0.4098780306383838,0.5055250296034367
Llama-1B,Llama-1B,4,6,5,2.6,2.4,3.0,5.0,3.6,3.3200000000000003,2.6666666666666665,0.5477225575051662,0.5477225575051661,0.7071067811865476,0.0,0.8944271909999159,0.36331804249169897,0.408248290463863
Llama-1B,Llama-1B,4,7,5,1.2,0.8,0.8,5.0,3.2,2.2,0.9333333333333332,1.0954451150103321,0.8366600265340756,0.8366600265340756,0.0,1.6431676725154984,0.24494897427831788,0.8944271909999159
Llama-1B,Llama-1B,4,8,5,1.4,1.0,1.4,5.0,3.0,2.3600000000000003,1.2666666666666666,0.8944271909999159,0.7071067811865476,1.140175425099138,0.0,1.224744871391589,0.3847076812334269,0.8628119403696524
Llama-1B,Llama-1B,4,9,5,3.0,2.0,2.4,5.0,4.0,3.28,2.4666666666666663,0.0,0.0,0.5477225575051661,0.0,0.0,0.1095445115010331,0.18257418583505544
Llama-1B,Llama-1B,4,10,5,1.0,1.0,1.0,5.0,3.4,2.28,1.0,1.0,1.0,1.0,0.0,1.6733200530681511,0.4816637831516917,1.0
Llama-1B,Llama-1B,5,0,5,1.2,1.0,1.4,5.0,4.8,2.68,1.2,1.0954451150103321,0.7071067811865476,1.1401754250991378,0.0,0.44721359549995804,0.5019960159204454,0.9603240193925288
Llama-1B,Llama-1B,5,1,5,2.6,2.2,2.8,5.0,3.4,3.2,2.533333333333333,0.5477225575051661,0.8366600265340756,0.8366600265340756,0.0,0.8944271909999159,0.5830951894845301,0.6912147117775905
Llama-1B,Llama-1B,5,2,5,1.6,1.6,1.6,5.0,3.8,2.7199999999999998,1.6,1.51657508881031,1.51657508881031,1.51657508881031,0.0,1.7888543819998317,1.025670512396647,1.51657508881031
Llama-1B,Llama-1B,5,3,5,2.8,2.2,2.8,5.0,3.2,3.2,2.6,0.8366600265340756,0.8366600265340756,1.0954451150103321,0.0,0.8366600265340756,0.6633249580710798,0.8628119403696521
Llama-1B,Llama-1B,5,4,5,2.6,2.4,2.6,5.0,3.4,3.2,2.5333333333333337,0.8944271909999159,1.140175425099138,0.8944271909999159,0.0,1.140175425099138,0.8000000000000002,0.9603240193925288
Llama-1B,Llama-1B,5,5,5,3.2,2.8,2.8,5.0,4.4,3.6399999999999997,2.933333333333333,1.3038404810405297,1.0954451150103324,1.0954451150103324,0.0,0.5477225575051662,0.6542170893518449,1.1401754250991378
Llama-1B,Llama-1B,5,6,5,2.0,1.2,2.2,5.0,4.2,2.9200000000000004,1.8,1.224744871391589,0.8366600265340756,1.3038404810405297,0.0,1.0954451150103324,0.5215361924162121,1.0954451150103321
Llama-1B,Llama-1B,5,7,5,2.4,2.4,2.4,5.0,4.0,3.2399999999999998,2.4,1.51657508881031,1.51657508881031,1.51657508881031,0.0,0.9999999999999999,0.9939818911831342,1.51657508881031
