model,subfolder,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std,nlp_model,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,synonyms_precision_dict_mean,synonyms_precision_dict_std,synonyms_recall_dict_mean,synonyms_recall_dict_std,synonyms_f1_dict_mean,synonyms_f1_dict_std,synonyms_precision_snomed_mean,synonyms_precision_snomed_std,synonyms_recall_snomed_mean,synonyms_recall_snomed_std,synonyms_f1_snomed_mean,synonyms_f1_snomed_std,synonyms_precision_wn_mean,synonyms_precision_wn_std,synonyms_recall_wn_mean,synonyms_recall_wn_std,synonyms_f1_wn_mean,synonyms_f1_wn_std,synonyms_lemmatized_precision_dict_mean,synonyms_lemmatized_precision_dict_std,synonyms_lemmatized_recall_dict_mean,synonyms_lemmatized_recall_dict_std,synonyms_lemmatized_f1_dict_mean,synonyms_lemmatized_f1_dict_std,synonyms_lemmatized_precision_snomed_mean,synonyms_lemmatized_precision_snomed_std,synonyms_lemmatized_recall_snomed_mean,synonyms_lemmatized_recall_snomed_std,synonyms_lemmatized_f1_snomed_mean,synonyms_lemmatized_f1_snomed_std,synonyms_lemmatized_precision_wn_mean,synonyms_lemmatized_precision_wn_std,synonyms_lemmatized_recall_wn_mean,synonyms_lemmatized_recall_wn_std,synonyms_lemmatized_f1_wn_mean,synonyms_lemmatized_f1_wn_std
Llama-8B,Llama-8B,3,18,5,2.8,2.0,2.0,5.0,2.8,2.92,2.2666666666666666,1.095445115010332,0.7071067811865476,0.7071067811865476,0.0,0.8366600265340756,0.6418722614352484,0.8299933065325821,en_core_sci_lg,0.028641610490349984,0.008429079095833215,0.4,0.14907119849998599,0.053325933325933314,0.015705118359096777,0.03256317911780097,0.00770561680229947,0.4666666666666666,0.18257418583505539,0.06073334073334073,0.014810568442759237,0.028641610490349984,0.008429079095833215,0.4,0.14907119849998599,0.053325933325933314,0.015705118359096777,0.03256317911780097,0.00770561680229947,0.4666666666666666,0.18257418583505539,0.06073334073334073,0.014810568442759237,0.04467817896389324,0.015751454674365943,0.6,0.14907119849998596,0.08294816294816294,0.02815276451589625,0.03288330716902145,0.008075461319905502,0.4666666666666666,0.18257418583505539,0.061303141303141295,0.01549129415807954,0.03288330716902145,0.008075461319905502,0.4666666666666666,0.18257418583505539,0.061303141303141295,0.01549129415807954
Llama-8B,Llama-8B,3,19,5,3.8,3.6,4.2,5.0,4.8,4.279999999999999,3.866666666666666,0.4472135954999579,0.8944271909999159,0.8366600265340755,0.0,0.4472135954999579,0.5019960159204453,0.6912147117775905,en_core_sci_lg,0.08613700025464731,0.0161554164146212,0.55,0.11180339887498948,0.14792442645074225,0.024429534330159156,0.08613700025464731,0.0161554164146212,0.55,0.11180339887498948,0.14792442645074225,0.024429534330159156,0.08613700025464731,0.0161554164146212,0.55,0.11180339887498948,0.14792442645074225,0.024429534330159156,0.08613700025464731,0.0161554164146212,0.55,0.11180339887498948,0.14792442645074225,0.024429534330159156,0.08700280112044818,0.016585377167151295,0.55,0.11180339887498948,0.14915519568151148,0.024951889943722817,0.08700280112044818,0.016585377167151295,0.55,0.11180339887498948,0.14915519568151148,0.024951889943722817,0.08700280112044818,0.016585377167151295,0.55,0.11180339887498948,0.14915519568151148,0.024951889943722817
Llama-8B,Llama-8B,3,20,5,3.8,3.0,3.6,5.0,4.2,3.92,3.4666666666666663,0.4472135954999579,0.0,0.5477225575051662,0.0,0.447213595499958,0.2280350850198275,0.2981423969999719,en_core_sci_lg,0.03522706836660325,0.0070490162898195746,0.25,0.0,0.061532911723371574,0.01111692567919565,0.03522706836660325,0.0070490162898195746,0.25,0.0,0.061532911723371574,0.01111692567919565,0.03522706836660325,0.0070490162898195746,0.25,0.0,0.061532911723371574,0.01111692567919565,0.04702108830015807,0.014120922302116508,0.35,0.13693063937629152,0.08254355002124392,0.025048574506601706,0.03551196865150354,0.007168237090839767,0.25,0.0,0.06196301925025329,0.011301272473812452,0.03551196865150354,0.007168237090839767,0.25,0.0,0.06196301925025329,0.011301272473812452,0.04730598858505835,0.013881467498099292,0.35,0.13693063937629152,0.08297365754812563,0.024677352442920363
Llama-8B,Llama-8B,3,21,5,3.8,3.6,4.0,5.0,5.0,4.28,3.8,0.4472135954999579,0.5477225575051661,0.0,0.0,0.0,0.1788854381999833,0.2981423969999721,en_core_sci_lg,0.06876874745372767,0.0181265098453025,0.42857142857142855,0.10101525445522107,0.11807947765394573,0.029397052764852685,0.07376874745372766,0.014797331381038023,0.45714285714285713,0.06388765649999398,0.12659011595181807,0.02290821526417533,0.06876874745372767,0.0181265098453025,0.42857142857142855,0.10101525445522107,0.11807947765394573,0.029397052764852685,0.07376874745372766,0.014797331381038023,0.45714285714285713,0.06388765649999398,0.12659011595181807,0.02290821526417533,0.07517976588628764,0.015412377706300592,0.45714285714285713,0.06388765649999398,0.1286469897771601,0.023674655289018395,0.07517976588628764,0.015412377706300592,0.45714285714285713,0.06388765649999398,0.1286469897771601,0.023674655289018395,0.07517976588628764,0.015412377706300592,0.45714285714285713,0.06388765649999398,0.1286469897771601,0.023674655289018395
Llama-8B,Llama-8B,3,22,5,1.4,1.2,2.0,5.0,2.8,2.48,1.5333333333333332,0.8944271909999159,0.4472135954999579,0.7071067811865476,0.0,0.8366600265340756,0.5403702434442518,0.6497862896539309,en_core_sci_lg,0.015070995951917432,0.008840069133553907,0.4,0.22360679774997896,0.02902698650674662,0.016974257385960707,0.015070995951917432,0.008840069133553907,0.4,0.22360679774997896,0.02902698650674662,0.016974257385960707,0.015070995951917432,0.008840069133553907,0.4,0.22360679774997896,0.02902698650674662,0.016974257385960707,0.015070995951917432,0.008840069133553907,0.4,0.22360679774997896,0.02902698650674662,0.016974257385960707,0.015514718895640375,0.009205045915451054,0.4,0.22360679774997896,0.029843630816170863,0.017639206712433256,0.015514718895640375,0.009205045915451054,0.4,0.22360679774997896,0.029843630816170863,0.017639206712433256,0.015514718895640375,0.009205045915451054,0.4,0.22360679774997896,0.029843630816170863,0.017639206712433256
Llama-8B,Llama-8B,3,23,5,4.0,3.8,4.2,5.0,4.8,4.36,4.0,0.0,0.4472135954999578,0.447213595499958,0.0,0.4472135954999578,0.2190890230020664,0.2357022603955157,en_core_sci_lg,0.07187554591729164,0.025916923194279993,0.25,0.0,0.10981211037024989,0.02856169323528173,0.07187554591729164,0.025916923194279993,0.25,0.0,0.10981211037024989,0.02856169323528173,0.07187554591729164,0.025916923194279993,0.25,0.0,0.10981211037024989,0.02856169323528173,0.1315851932170718,0.06020214359859176,0.45,0.06846531968814576,0.2000654849026942,0.07166425775849763,0.09641366223908918,0.04711220175981799,0.325,0.06846531968814576,0.14614220866852445,0.05750343858750657,0.09641366223908918,0.04711220175981799,0.325,0.06846531968814576,0.14614220866852445,0.05750343858750657,0.13273455618806662,0.059269468381060515,0.45,0.06846531968814576,0.201539653329127,0.07032635289564061
Llama-8B,Llama-8B,4,0,5,2.8,2.6,3.2,5.0,3.6,3.44,2.8666666666666663,0.8366600265340756,0.5477225575051661,1.095445115010332,0.0,0.5477225575051661,0.5899152481501051,0.8027729719194863,en_core_sci_lg,0.14824283559577678,0.04704516168146356,0.2444444444444444,0.06334307917217434,0.17966640739780487,0.04393653494448494,0.1633710407239819,0.0304111636782101,0.2777777777777778,0.06804138174397716,0.20047705470572982,0.02751392412165146,0.14824283559577678,0.04704516168146356,0.2444444444444444,0.06334307917217434,0.17966640739780487,0.04393653494448494,0.15337104072398192,0.04915869292695003,0.25555555555555554,0.0842541716005728,0.186683951257454,0.052134927003369504,0.18117733659529325,0.0469107776762023,0.28888888888888886,0.0464811125852264,0.21639097744360902,0.026206270495102494,0.15362315702872978,0.05153565045171252,0.2444444444444444,0.06334307917217434,0.18353383458646616,0.04637367001456926,0.15875136215693492,0.052823050273744725,0.25555555555555554,0.0842541716005728,0.1905513784461153,0.05357517318252742
Llama-8B,Llama-8B,4,1,5,2.8,2.8,3.8,5.0,4.2,3.72,3.133333333333333,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999578,0.303315017762062,0.4472135954999579,en_core_sci_lg,0.01818181818181818,0.027103854272724725,0.3,0.447213595499958,0.03428571428571429,0.0511101251999952,0.01818181818181818,0.027103854272724725,0.3,0.447213595499958,0.03428571428571429,0.0511101251999952,0.01818181818181818,0.027103854272724725,0.3,0.447213595499958,0.03428571428571429,0.0511101251999952,0.01818181818181818,0.027103854272724725,0.3,0.447213595499958,0.03428571428571429,0.0511101251999952,0.018951612903225806,0.02806694928273364,0.3,0.447213595499958,0.035650623885918005,0.05281829729065616,0.018951612903225806,0.02806694928273364,0.3,0.447213595499958,0.035650623885918005,0.05281829729065616,0.018951612903225806,0.02806694928273364,0.3,0.447213595499958,0.035650623885918005,0.05281829729065616
Llama-8B,Llama-8B,4,2,5,1.8,2.0,2.6,5.0,5.0,3.28,2.1333333333333333,0.8366600265340756,1.0,1.51657508881031,0.0,0.0,0.6572670690061992,1.095445115010332,en_core_sci_lg,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,0.2,0.4472135954999579,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,4,3,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.4472135954999578,0.0,0.0,0.0894427190999912,0.1490711984999863,en_core_sci_lg,0.07612509021599645,0.01884053067332069,0.6,0.0,0.13445649183717995,0.02924134392403452,0.07612509021599645,0.01884053067332069,0.6,0.0,0.13445649183717995,0.02924134392403452,0.07612509021599645,0.01884053067332069,0.6,0.0,0.13445649183717995,0.02924134392403452,0.07612509021599645,0.01884053067332069,0.6,0.0,0.13445649183717995,0.02924134392403452,0.07664614970362128,0.018355186268466092,0.6,0.0,0.1353111926918808,0.02843985706871753,0.07664614970362128,0.018355186268466092,0.6,0.0,0.1353111926918808,0.02843985706871753,0.07664614970362128,0.018355186268466092,0.6,0.0,0.1353111926918808,0.02843985706871753
Llama-8B,Llama-8B,4,4,5,3.8,3.6,4.2,5.0,5.0,4.32,3.866666666666666,0.4472135954999579,0.5477225575051661,0.447213595499958,0.0,0.0,0.2280350850198275,0.3800584750330461,en_core_sci_lg,0.09442702890978752,0.015014195435949392,0.125,0.04419417382415922,0.10481433304962717,0.023060683332119063,0.09442702890978752,0.015014195435949392,0.125,0.04419417382415922,0.10481433304962717,0.023060683332119063,0.09442702890978752,0.015014195435949392,0.125,0.04419417382415922,0.10481433304962717,0.023060683332119063,0.13014131462407325,0.060821075666767144,0.175,0.09270248108869579,0.14633767457296867,0.07360886834256916,0.15843024078318196,0.01912599088304304,0.2,0.05229125165837972,0.17199863711491617,0.01624647468023204,0.15843024078318196,0.01912599088304304,0.2,0.05229125165837972,0.17199863711491617,0.01624647468023204,0.18700166935461054,0.057750082621111885,0.2375,0.09270248108869579,0.20443106954734863,0.06874379451092749
Llama-8B,Llama-8B,4,5,5,4.0,3.8,4.0,5.0,5.0,4.36,3.9333333333333327,0.0,0.447213595499958,0.0,0.0,0.0,0.0894427190999914,0.1490711984999861,en_core_sci_lg,0.07908029996629592,0.011513972461643924,0.375,0.0,0.13029708853238264,0.015731621870638115,0.08998146275699359,0.022006845186330178,0.425,0.06846531968814576,0.14814022578728464,0.033219158535128065,0.07908029996629592,0.011513972461643924,0.375,0.0,0.13029708853238264,0.015731621870638115,0.07908029996629592,0.011513972461643924,0.375,0.0,0.13029708853238264,0.015731621870638115,0.1015079365079365,0.024571792581693192,0.475,0.10458250331675945,0.16691212254178467,0.03887640831490636,0.08017857142857143,0.010999027219406387,0.375,0.0,0.13182121345087558,0.014973411895975109,0.08017857142857143,0.010999027219406387,0.375,0.0,0.13182121345087558,0.014973411895975109
Llama-8B,Llama-8B,4,6,5,3.0,2.4,3.2,5.0,3.4,3.4,2.8666666666666663,0.0,0.5477225575051661,0.8366600265340756,0.0,0.5477225575051661,0.374165738677394,0.4472135954999579,en_core_sci_lg,0.058715428715428716,0.03505309312164115,0.15384615384615385,0.09421114395319916,0.08383246941737509,0.04868517707681765,0.058715428715428716,0.03505309312164115,0.15384615384615385,0.09421114395319916,0.08383246941737509,0.04868517707681765,0.07424903924903925,0.021659600678821597,0.2,0.06880209161537815,0.10707194692100352,0.03023339530390255,0.08833994833994833,0.03992805561933825,0.23076923076923078,0.09421114395319916,0.1260476881608957,0.051673549202171695,0.0983310841205578,0.04338311780527097,0.24615384615384617,0.1002954216185023,0.1382105289668315,0.05465948961377254,0.10375168690958163,0.045535126270501596,0.26153846153846155,0.1166596222161777,0.14622296471035967,0.0599845299199898,0.09306792622582097,0.043924794462831596,0.23076923076923078,0.09421114395319916,0.13036739171192954,0.054124893411177884
Llama-8B,Llama-8B,4,7,5,4.0,3.8,4.4,5.0,5.0,4.44,4.066666666666666,0.0,0.447213595499958,0.5477225575051662,0.0,0.0,0.1673320053068149,0.2788866755113585,en_core_sci_lg,0.06376386368219399,0.022470563948499958,0.2333333333333333,0.09128709291752769,0.09962637362637362,0.03497027602918753,0.082623512805001,0.020821952566241975,0.3,0.07453559924999298,0.12895970695970696,0.0312212094160569,0.06376386368219399,0.022470563948499958,0.2333333333333333,0.09128709291752769,0.09962637362637362,0.03497027602918753,0.06376386368219399,0.022470563948499958,0.2333333333333333,0.09128709291752769,0.09962637362637362,0.03497027602918753,0.07209719701552733,0.01979369079350865,0.26666666666666666,0.09128709291752767,0.11295970695970696,0.03183005177170716,0.06376386368219399,0.022470563948499958,0.2333333333333333,0.09128709291752769,0.09962637362637362,0.03497027602918753,0.06376386368219399,0.022470563948499958,0.2333333333333333,0.09128709291752769,0.09962637362637362,0.03497027602918753
Llama-8B,Llama-8B,4,8,5,2.8,3.2,3.0,5.0,5.0,3.8,3.0,1.6431676725154984,1.9235384061671343,1.8708286933869709,0.0,0.0,1.0770329614269007,1.795054935711501,en_core_sci_lg,0.0896841266150729,0.05334168753334812,0.42857142857142855,0.2672612419124244,0.14671097821676238,0.08553686951006519,0.11471950044840071,0.06884000818173372,0.5428571428571429,0.32576440717118227,0.1873311585611441,0.10916551664768252,0.0896841266150729,0.05334168753334812,0.42857142857142855,0.2672612419124244,0.14671097821676238,0.08553686951006519,0.09539841232935861,0.05433128861125426,0.45714285714285713,0.2747912008810192,0.1562347877405719,0.08762598244846159,0.12340297383775645,0.0762758441807677,0.5714285714285714,0.34992710611188255,0.20052111410601975,0.12055500936581785,0.09169584039149256,0.05527564890066913,0.42857142857142855,0.2672612419124244,0.1491644204851752,0.08757320726030268,0.09741012610577827,0.05597510059311675,0.45714285714285713,0.2747912008810192,0.15868823000898472,0.08928834242064884
Llama-8B,Llama-8B,4,9,5,3.0,2.6,3.0,5.0,3.2,3.3600000000000003,2.8666666666666663,0.0,0.5477225575051661,0.7071067811865476,0.0,0.4472135954999578,0.2607680962081059,0.380058475033046,en_core_sci_lg,0.07264732713008575,0.0200898138988006,0.25,0.08838834764831845,0.11235753253902074,0.03323766585632457,0.11003831417624521,0.03775704481226365,0.375,0.15309310892394862,0.16972714482696336,0.06061900041799625,0.07264732713008575,0.0200898138988006,0.25,0.08838834764831845,0.11235753253902074,0.03323766585632457,0.10338806787082648,0.006157282724190657,0.35,0.05590169943749474,0.15921663431645283,0.012924150818837873,0.14867724867724869,0.027278839832381274,0.5,0.125,0.2286140638953706,0.044495727851122734,0.0946031746031746,0.02656893466516154,0.325,0.11180339887498948,0.14632443176907786,0.04352041040042997,0.0946031746031746,0.02656893466516154,0.325,0.11180339887498948,0.14632443176907786,0.04352041040042997
Llama-8B,Llama-8B,4,10,5,1.8,1.8,2.0,5.0,4.4,3.0,1.8666666666666665,1.6431676725154984,1.6431676725154984,1.8708286933869709,0.0,0.5477225575051663,0.916515138991168,1.709450853994411,en_core_sci_lg,0.1205691056910569,0.11808771670809914,0.2875,0.270993542358485,0.16916882369859074,0.1631279579284638,0.1205691056910569,0.11808771670809914,0.2875,0.270993542358485,0.16916882369859074,0.1631279579284638,0.13614159891598915,0.13239601424253075,0.325,0.3042665361159521,0.19107707794075351,0.18293548613215532,0.1205691056910569,0.11808771670809914,0.2875,0.270993542358485,0.16916882369859074,0.1631279579284638,0.14058604336043362,0.13357836894024305,0.3375,0.3112474899497183,0.19763445498993387,0.18523068427206782,0.13614159891598915,0.13239601424253075,0.325,0.3042665361159521,0.19107707794075351,0.18293548613215532,0.13614159891598915,0.13239601424253075,0.325,0.3042665361159521,0.19107707794075351,0.18293548613215532
Llama-8B,Llama-8B,5,0,5,3.2,3.0,3.8,5.0,4.4,3.88,3.333333333333333,1.095445115010332,1.0,1.3038404810405295,0.0,0.8944271909999159,0.8318653737234167,1.1055415967851332,en_core_sci_lg,0.05294993581514762,0.02417771467459964,0.7333333333333333,0.2788866755113585,0.09869472451156758,0.04456943315384715,0.05294993581514762,0.02417771467459964,0.7333333333333333,0.2788866755113585,0.09869472451156758,0.04456943315384715,0.05294993581514762,0.02417771467459964,0.7333333333333333,0.2788866755113585,0.09869472451156758,0.04456943315384715,0.05294993581514762,0.02417771467459964,0.7333333333333333,0.2788866755113585,0.09869472451156758,0.04456943315384715,0.053539943653275766,0.024655250302055027,0.7333333333333333,0.2788866755113585,0.09971670759061461,0.04537959477567302,0.053539943653275766,0.024655250302055027,0.7333333333333333,0.2788866755113585,0.09971670759061461,0.04537959477567302,0.053539943653275766,0.024655250302055027,0.7333333333333333,0.2788866755113585,0.09971670759061461,0.04537959477567302
Llama-8B,Llama-8B,5,1,5,2.4,2.2,2.6,5.0,3.6,3.16,2.4,0.5477225575051662,0.4472135954999578,0.8944271909999159,0.0,0.8944271909999159,0.5366563145999496,0.5962847939999437,en_core_sci_lg,0.09882783882783883,0.036923242720861546,0.65,0.13693063937629155,0.16847308338416409,0.05425730418141174,0.11408424908424908,0.01921248913142784,0.8,0.2091650066335189,0.19616864363786388,0.020636278149283566,0.09882783882783883,0.036923242720861546,0.65,0.13693063937629155,0.16847308338416409,0.05425730418141174,0.09882783882783883,0.036923242720861546,0.65,0.13693063937629155,0.16847308338416409,0.05425730418141174,0.12088654588654588,0.055781887235831516,0.75,0.0,0.2041990789509224,0.07839836880537583,0.12088654588654588,0.055781887235831516,0.75,0.0,0.2041990789509224,0.07839836880537583,0.12088654588654588,0.055781887235831516,0.75,0.0,0.2041990789509224,0.07839836880537583
Llama-8B,Llama-8B,5,2,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.4472135954999578,0.4472135954999578,0.0,0.0,0.0,0.1788854381999834,0.2981423969999723,en_core_sci_lg,0.035525389643036705,0.014847302292226944,0.6,0.22360679774997896,0.06694165970481761,0.02779328166783358,0.035525389643036705,0.014847302292226944,0.6,0.22360679774997896,0.06694165970481761,0.02779328166783358,0.05928607340372046,0.014259461911069521,1.0,0.0,0.11166109718741297,0.025520286107678557,0.035525389643036705,0.014847302292226944,0.6,0.22360679774997896,0.06694165970481761,0.02779328166783358,0.035525389643036705,0.014847302292226944,0.6,0.22360679774997896,0.06694165970481761,0.02779328166783358,0.035525389643036705,0.014847302292226944,0.6,0.22360679774997896,0.06694165970481761,0.02779328166783358,0.035525389643036705,0.014847302292226944,0.6,0.22360679774997896,0.06694165970481761,0.02779328166783358
Llama-8B,Llama-8B,5,3,5,2.4,2.2,2.4,5.0,4.0,3.2,2.333333333333333,0.5477225575051661,0.447213595499958,0.5477225575051661,0.0,0.0,0.282842712474619,0.4714045207910315,en_core_sci_lg,0.04026455026455026,0.034360181068438876,0.5,0.3535533905932738,0.07440904547726136,0.0625882446240928,0.04026455026455026,0.034360181068438876,0.5,0.3535533905932738,0.07440904547726136,0.0625882446240928,0.04026455026455026,0.034360181068438876,0.5,0.3535533905932738,0.07440904547726136,0.0625882446240928,0.04026455026455026,0.034360181068438876,0.5,0.3535533905932738,0.07440904547726136,0.0625882446240928,0.04112169312169312,0.034271634707878126,0.5,0.3535533905932738,0.07589052695874285,0.06244667184845697,0.04112169312169312,0.034271634707878126,0.5,0.3535533905932738,0.07589052695874285,0.06244667184845697,0.04112169312169312,0.034271634707878126,0.5,0.3535533905932738,0.07589052695874285,0.06244667184845697
Llama-8B,Llama-8B,5,4,5,1.8,1.8,2.0,5.0,3.4,2.8,1.8666666666666665,0.4472135954999579,0.4472135954999579,0.0,0.0,0.5477225575051661,0.1414213562373093,0.2981423969999721,en_core_sci_lg,0.029496924128503077,0.01791510547674019,0.4,0.22360679774997896,0.054814814814814816,0.03298688270702498,0.029496924128503077,0.01791510547674019,0.4,0.22360679774997896,0.054814814814814816,0.03298688270702498,0.029496924128503077,0.01791510547674019,0.4,0.22360679774997896,0.054814814814814816,0.03298688270702498,0.029496924128503077,0.01791510547674019,0.4,0.22360679774997896,0.054814814814814816,0.03298688270702498,0.029929824561403508,0.018416247476535915,0.4,0.22360679774997896,0.05553945249597423,0.03379976201684277,0.029929824561403508,0.018416247476535915,0.4,0.22360679774997896,0.05553945249597423,0.03379976201684277,0.029929824561403508,0.018416247476535915,0.4,0.22360679774997896,0.05553945249597423,0.03379976201684277
Llama-8B,Llama-8B,5,5,5,3.8,3.8,4.4,5.0,4.8,4.36,4.0,0.4472135954999578,0.4472135954999578,0.5477225575051663,0.0,0.4472135954999578,0.3286335345030997,0.4082482904638629,en_core_sci_lg,0.05449676266314636,0.00580124657632012,1.0,0.0,0.10331505892481503,0.01037069436970878,0.05449676266314636,0.00580124657632012,1.0,0.0,0.10331505892481503,0.01037069436970878,0.05449676266314636,0.00580124657632012,1.0,0.0,0.10331505892481503,0.01037069436970878,0.05449676266314636,0.00580124657632012,1.0,0.0,0.10331505892481503,0.01037069436970878,0.056543094709478416,0.00517849494949344,1.0,0.0,0.1069978626076187,0.00925385534660992,0.056543094709478416,0.00517849494949344,1.0,0.0,0.1069978626076187,0.00925385534660992,0.056543094709478416,0.00517849494949344,1.0,0.0,0.1069978626076187,0.00925385534660992
Llama-8B,Llama-8B,5,6,5,3.4,3.2,3.8,5.0,4.2,3.92,3.4666666666666663,1.3416407864998738,1.6431676725154984,1.3038404810405295,0.0,1.095445115010332,1.0545141061171253,1.4063348739819324,en_core_sci_lg,0.0648720090239278,0.025180767195158188,0.6666666666666666,0.2357022603955158,0.1177866246795197,0.044668608718412765,0.0648720090239278,0.025180767195158188,0.6666666666666666,0.2357022603955158,0.1177866246795197,0.044668608718412765,0.0648720090239278,0.025180767195158188,0.6666666666666666,0.2357022603955158,0.1177866246795197,0.044668608718412765,0.06952317181462549,0.016072596805105827,0.7333333333333333,0.14907119849998596,0.12648227685343275,0.027531022960056783,0.0649827509951349,0.024952168378060677,0.6666666666666666,0.2357022603955158,0.11797986139449554,0.04426707068108382,0.0649827509951349,0.024952168378060677,0.6666666666666666,0.2357022603955158,0.11797986139449554,0.04426707068108382,0.06974465575703966,0.015679028193066602,0.7333333333333333,0.14907119849998596,0.12686875028338443,0.02684240858066447
Llama-8B,Llama-8B,5,7,5,4.4,4.4,4.4,5.0,4.6,4.5600000000000005,4.4,1.3416407864998738,1.3416407864998738,1.3416407864998738,0.0,0.8944271909999159,0.9838699100999074,1.3416407864998738,en_core_sci_lg,0.036905131732717936,0.035183365436730805,0.5,0.3535533905932738,0.06846856054798772,0.06396931015299274,0.05625379073654936,0.027431884171948844,0.8,0.27386127875258304,0.10480132795036463,0.04962607860609718,0.036905131732717936,0.035183365436730805,0.5,0.3535533905932738,0.06846856054798772,0.06396931015299274,0.036905131732717936,0.035183365436730805,0.5,0.3535533905932738,0.06846856054798772,0.06396931015299274,0.056571251054009675,0.027430968258220067,0.8,0.27386127875258304,0.10537031799303889,0.049649001679401776,0.0370638618914481,0.03513364788797004,0.5,0.3535533905932738,0.06875305556932484,0.0638843758088756,0.0370638618914481,0.03513364788797004,0.5,0.3535533905932738,0.06875305556932484,0.0638843758088756
Llama-8B,Llama-8B,5,8,5,3.4,2.4,3.4,5.0,4.8,3.8,3.0666666666666664,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.0,0.4472135954999578,0.3741657386773943,0.5477225575051661,en_core_sci_lg,0.23376623376623376,0.0689420273100995,0.6799999999999999,0.10954451150103325,0.34370871409840315,0.08210862227364844,0.23376623376623376,0.0689420273100995,0.6799999999999999,0.10954451150103325,0.34370871409840315,0.08210862227364844,0.23376623376623376,0.0689420273100995,0.6799999999999999,0.10954451150103325,0.34370871409840315,0.08210862227364844,0.24805194805194802,0.07125783082792957,0.72,0.10954451150103327,0.3647613456773505,0.08653588057945094,0.24978354978354975,0.06932491915851056,0.72,0.10954451150103327,0.3670405479565528,0.08440567635722795,0.24978354978354975,0.06932491915851056,0.72,0.10954451150103327,0.3670405479565528,0.08440567635722795,0.24978354978354975,0.06932491915851056,0.72,0.10954451150103327,0.3670405479565528,0.08440567635722795
Llama-8B,Llama-8B,5,9,5,2.0,2.0,2.8,5.0,3.6,3.08,2.2666666666666666,0.0,0.0,0.4472135954999578,0.0,0.5477225575051662,0.1788854381999834,0.1490711984999859,en_core_sci_lg,0.0257258924650229,0.003363557800348478,0.3333333333333333,0.0,0.04772200114392805,0.005786498398468893,0.0257258924650229,0.003363557800348478,0.3333333333333333,0.0,0.04772200114392805,0.005786498398468893,0.0257258924650229,0.003363557800348478,0.3333333333333333,0.0,0.04772200114392805,0.005786498398468893,0.0257258924650229,0.003363557800348478,0.3333333333333333,0.0,0.04772200114392805,0.005786498398468893,0.0257258924650229,0.003363557800348478,0.3333333333333333,0.0,0.04772200114392805,0.005786498398468893,0.0257258924650229,0.003363557800348478,0.3333333333333333,0.0,0.04772200114392805,0.005786498398468893,0.0257258924650229,0.003363557800348478,0.3333333333333333,0.0,0.04772200114392805,0.005786498398468893
Llama-8B,Llama-8B,5,10,5,3.2,3.0,3.4,5.0,4.6,3.84,3.2,0.447213595499958,0.0,0.5477225575051661,0.0,0.547722557505166,0.2607680962081058,0.2981423969999718,en_core_sci_lg,0.08456088741803028,0.02206115053866658,0.6399999999999999,0.21908902300206645,0.14864038050208264,0.03769986555589587,0.09196829482543768,0.035393694279029504,0.6799999999999999,0.2280350850198276,0.16114038050208263,0.0584541955059048,0.08456088741803028,0.02206115053866658,0.6399999999999999,0.21908902300206645,0.14864038050208264,0.03769986555589587,0.09027517313231599,0.016070890529898157,0.6799999999999999,0.1788854381999832,0.15864038050208265,0.026556926598922503,0.1036885865457294,0.02914723700986398,0.76,0.16733200530681513,0.1815933421745565,0.046857192624307424,0.09628117913832199,0.017337376760806374,0.72,0.1788854381999832,0.1690933421745565,0.028967886419038934,0.09628117913832199,0.017337376760806374,0.72,0.1788854381999832,0.1690933421745565,0.028967886419038934
