model,subfolder,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std
Meditron,Meditron_api,3,0,3,95.0,90.0,96.66666666666667,100.0,98.33333333333333,96.0,93.8888888888889,0.0,0.0,5.773502691896256,0.0,2.88675134594813,1.7320508075688772,1.9245008972987405
Meditron,Meditron_api,3,1,3,100.0,96.66666666666667,100.0,100.0,100.0,99.33333333333333,98.88888888888887,0.0,2.88675134594813,0.0,0.0,0.0,0.5773502691896247,0.9622504486493861
Meditron,Meditron_api,3,2,3,53.333333333333336,40.0,60.0,100.0,80.0,66.66666666666667,51.111111111111114,11.547005383792515,10.0,10.0,0.0,0.0,6.110100926607785,10.183501544346308
Meditron,Meditron_api,3,3,3,73.66666666666667,56.666666666666664,70.0,100.0,83.33333333333333,76.73333333333333,66.77777777777777,11.846237095944574,5.773502691896258,0.0,0.0,5.77350269189626,4.196824196143242,5.872093449655031
Meditron,Meditron_api,3,4,3,95.0,86.66666666666667,95.0,100.0,100.0,95.33333333333333,92.22222222222223,5.0,5.77350269189626,8.660254037844387,0.0,0.0,3.78593889720018,6.3098981620003105
Meditron,Meditron_api,3,5,3,91.66666666666667,80.0,85.0,100.0,90.0,89.33333333333333,85.55555555555554,10.408329997330663,17.320508075688775,5.0,0.0,10.0,8.326663997864532,10.715167512214396
Meditron,Meditron_api,3,6,3,66.66666666666667,58.333333333333336,76.66666666666667,100.0,83.33333333333333,77.0,67.22222222222223,11.547005383792516,14.433756729740644,11.547005383792516,0.0,5.773502691896256,8.660254037844387,12.509255832441893
Meditron,Meditron_api,3,7,3,60.0,40.0,56.666666666666664,100.0,80.0,67.33333333333333,52.22222222222223,0.0,0.0,5.773502691896258,0.0,0.0,1.1547005383792526,1.9245008972987507
Meditron,Meditron_api,3,8,3,53.333333333333336,40.0,56.666666666666664,100.0,63.333333333333336,62.666666666666664,50.0,11.547005383792515,10.0,11.547005383792515,0.0,5.773502691896258,5.033222956847166,10.0
Meditron,Meditron_api,3,9,3,86.66666666666667,76.66666666666667,90.0,100.0,98.33333333333333,90.33333333333333,84.44444444444444,2.88675134594813,2.88675134594813,0.0,0.0,2.88675134594813,1.5275252316519463,1.924500897298758
Meditron,Meditron_api,3,10,3,88.33333333333333,81.66666666666667,83.33333333333333,100.0,91.66666666666667,89.0,84.44444444444444,2.88675134594813,5.773502691896256,5.773502691896256,0.0,2.88675134594813,3.0,4.1943524640393
Meditron,Meditron_api,3,11,3,73.33333333333333,66.66666666666667,80.0,100.0,88.33333333333333,81.66666666666667,73.33333333333333,12.583057392117917,15.275252316519467,10.0,0.0,7.637626158259734,9.073771725877465,12.583057392117917
Meditron,Meditron_api,4,0,3,55.0,40.0,63.333333333333336,100.0,50.0,61.666666666666664,52.77777777777778,25.98076211353316,34.64101615137755,25.166114784235834,0.0,36.05551275463989,24.006943440041116,28.103644155426085
Meditron,Meditron_api,4,1,3,73.66666666666667,65.0,73.33333333333333,100.0,83.33333333333333,79.06666666666666,70.66666666666667,30.6648550189518,40.92676385936225,37.859388972001824,0.0,28.867513459481287,27.441088413788055,36.35014901390823
Meditron,Meditron_api,4,2,3,82.0,68.33333333333333,78.33333333333333,100.0,86.66666666666667,83.06666666666666,76.22222222222221,2.6457513110645907,7.637626158259735,7.637626158259734,0.0,5.773502691896256,4.244211744639199,5.1675626463259965
Meditron,Meditron_api,4,3,3,40.333333333333336,30.0,46.666666666666664,100.0,66.66666666666667,56.73333333333333,39.0,0.5773502691896247,0.0,5.773502691896258,0.0,15.275252316519465,4.244211744639203,2.027587510099412
Meditron,Meditron_api,4,4,3,56.666666666666664,46.666666666666664,61.666666666666664,100.0,86.66666666666667,70.33333333333333,55.0,28.867513459481287,28.867513459481287,20.207259421636902,0.0,11.547005383792513,17.8978583448784,25.98076211353316
Meditron,Meditron_api,4,5,3,80.0,60.0,70.0,100.0,80.0,78.0,70.0,0.0,0.0,10.0,0.0,0.0,2.0,3.3333333333333286
Meditron,Meditron_api,4,6,3,60.0,43.333333333333336,46.666666666666664,100.0,50.0,60.0,50.0,34.64101615137755,28.867513459481287,32.145502536643185,0.0,36.05551275463989,26.153393661244042,31.79797338056486
Meditron,Meditron_api,4,7,3,40.0,30.0,50.0,100.0,70.0,58.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_api,4,8,3,95.0,90.0,93.33333333333333,100.0,96.66666666666667,95.0,92.77777777777779,0.0,0.0,5.77350269189626,0.0,2.886751345948127,1.7320508075688772,1.9245008972987436
Meditron,Meditron_api,4,9,3,53.333333333333336,36.666666666666664,56.666666666666664,100.0,73.33333333333333,64.0,48.88888888888889,11.547005383792515,5.773502691896258,5.773502691896258,0.0,11.547005383792516,6.928203230275509,7.698003589195009
Meditron,Meditron_api,5,0,3,63.333333333333336,53.333333333333336,73.33333333333333,100.0,80.0,74.0,63.333333333333336,5.773502691896256,5.773502691896256,5.77350269189626,0.0,0.0,3.4641016151377544,5.773502691896256
Meditron,Meditron_api,5,1,3,40.333333333333336,46.666666666666664,70.0,100.0,76.66666666666667,66.73333333333333,52.333333333333336,0.5773502691896263,15.275252316519467,17.320508075688775,0.0,5.77350269189626,7.642861593234128,10.837178804672574
Meditron,Meditron_api,5,2,3,67.0,65.0,83.33333333333333,100.0,90.0,81.06666666666666,71.77777777777779,12.12435565298214,13.228756555322953,5.773502691896256,0.0,0.0,5.675679107678066,9.459465179463447
Meditron,Meditron_api,5,3,3,86.66666666666667,80.0,93.33333333333333,98.33333333333333,96.66666666666667,91.0,86.66666666666667,7.637626158259735,8.660254037844387,5.773502691896256,2.88675134594813,5.773502691896256,5.291502622129181,7.264831572567788
Meditron,Meditron_api,5,4,3,90.0,85.0,93.33333333333333,100.0,98.33333333333333,93.33333333333333,89.44444444444446,0.0,0.0,5.773502691896256,0.0,2.886751345948127,1.5275252316519452,1.924500897298761
Meditron,Meditron_api,5,5,3,85.0,76.66666666666667,83.33333333333333,100.0,91.66666666666667,87.33333333333333,81.66666666666667,5.0,7.637626158259732,5.77350269189626,0.0,2.886751345948127,4.163331998932267,6.009252125773306
Meditron,Meditron_api,5,6,3,53.666666666666664,40.0,56.666666666666664,100.0,63.333333333333336,62.73333333333333,50.11111111111111,23.671361036774655,17.320508075688775,11.547005383792515,0.0,20.81665999466133,13.726373641036194,17.512958165418645
Meditron,Meditron_api,5,7,3,40.0,35.0,36.666666666666664,100.0,36.666666666666664,49.666666666666664,37.222222222222214,52.91502622129181,52.20153254455275,55.07570547286102,0.0,55.07570547286102,43.015501081974314,53.34201318257841
Meditron,Meditron_api,5,8,3,81.66666666666667,73.33333333333333,83.33333333333333,100.0,90.0,85.66666666666667,79.44444444444444,5.773502691896256,11.547005383792516,11.547005383792516,0.0,8.660254037844387,7.505553499465134,9.622504486493769
Meditron,Meditron_api,5,9,3,46.666666666666664,43.333333333333336,60.0,100.0,60.0,62.0,50.0,11.547005383792516,23.09401076758503,17.320508075688775,0.0,20.0,14.0,17.320508075688775
Meditron,Meditron_api,5,10,3,75.0,65.0,76.66666666666667,100.0,88.33333333333333,81.0,72.22222222222221,13.228756555322953,13.228756555322953,15.275252316519467,0.0,7.637626158259734,9.848857801796104,13.877773329774223
Meditron,Meditron_api,6,0,3,76.66666666666667,70.0,83.33333333333333,100.0,86.66666666666667,83.33333333333333,76.66666666666667,31.754264805429415,34.64101615137755,28.867513459481287,0.0,23.09401076758503,23.671361036774655,31.754264805429415
Meditron,Meditron_api,6,1,3,54.0,38.333333333333336,56.666666666666664,100.0,80.0,65.8,49.666666666666664,23.388031127053,31.75426480542942,35.11884584284246,0.0,20.0,21.163175565117818,28.82321595134342
Meditron,Meditron_api,6,2,3,53.333333333333336,36.666666666666664,63.333333333333336,100.0,60.0,62.666666666666664,51.11111111111111,23.09401076758503,20.81665999466133,15.275252316519467,0.0,20.0,15.143755588800731,19.245008972987524
Meditron,Meditron_api,6,3,3,40.0,30.0,46.666666666666664,100.0,63.333333333333336,56.0,38.888888888888886,0.0,0.0,5.773502691896258,0.0,11.547005383792515,3.4641016151377544,1.924500897298758
Meditron,Meditron_api,6,4,3,36.666666666666664,26.666666666666668,30.0,100.0,53.333333333333336,49.333333333333336,31.11111111111111,5.773502691896258,5.773502691896257,17.320508075688775,0.0,15.275252316519467,8.082903768654761,8.388704928078614
Meditron,Meditron_api,6,5,3,60.0,46.666666666666664,46.666666666666664,100.0,66.66666666666667,64.0,51.111111111111114,0.0,5.773502691896258,11.547005383792515,0.0,11.547005383792516,3.4641016151377544,1.9245008972987534
Meditron,Meditron_api,6,6,3,88.33333333333333,76.66666666666667,85.0,100.0,91.66666666666667,88.33333333333333,83.33333333333333,7.637626158259732,15.275252316519468,5.0,0.0,10.408329997330666,7.234178138070233,8.819171036881977
Meditron,Meditron_api,6,7,3,20.0,10.0,13.333333333333334,100.0,23.333333333333332,33.333333333333336,14.444444444444445,0.0,0.0,5.773502691896257,0.0,23.09401076758503,5.773502691896256,1.9245008972987532
Meditron,Meditron_api,6,8,3,95.0,90.0,91.66666666666667,100.0,100.0,95.33333333333333,92.22222222222223,0.0,0.0,7.637626158259735,0.0,0.0,1.5275252316519452,2.5458753860865757
Meditron,Meditron_api,6,9,3,60.0,46.666666666666664,63.333333333333336,100.0,70.0,68.0,56.666666666666664,20.0,20.816659994661325,23.094010767585033,0.0,17.320508075688775,15.874507866387544,20.816659994661325
Meditron,Meditron_cluster,1,0,3,60.0,50.0,40.0,100.0,80.0,66.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,1,1,3,66.66666666666667,60.0,66.66666666666667,100.0,93.33333333333333,77.33333333333333,64.44444444444444,11.547005383792516,10.0,11.547005383792516,0.0,11.547005383792513,8.08290376865476,10.7151675122144
Meditron,Meditron_cluster,1,2,3,93.33333333333333,85.0,81.66666666666667,100.0,95.0,91.0,86.66666666666667,5.773502691896256,5.0,7.637626158259735,0.0,5.0,4.58257569495584,6.009252125773301
Meditron,Meditron_cluster,1,3,3,75.0,70.0,65.0,100.0,90.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,1,4,3,70.0,63.333333333333336,71.66666666666667,100.0,83.33333333333333,77.66666666666667,68.33333333333333,8.660254037844387,11.547005383792515,7.637626158259732,0.0,5.77350269189626,5.5075705472861,7.637626158259735
Meditron,Meditron_cluster,1,5,3,53.333333333333336,43.333333333333336,63.333333333333336,100.0,86.66666666666667,69.33333333333333,53.333333333333336,11.547005383792516,11.547005383792516,11.547005383792516,0.0,5.77350269189626,8.08290376865476,11.547005383792516
Meditron,Meditron_cluster,1,6,3,85.0,73.33333333333333,80.0,100.0,91.66666666666667,86.0,79.44444444444444,5.0,12.583057392117917,10.0,0.0,2.886751345948127,6.0,9.179284245476834
Meditron,Meditron_cluster,1,7,3,81.66666666666667,75.0,83.33333333333333,100.0,100.0,88.0,80.0,2.88675134594813,5.0,5.773502691896256,0.0,0.0,2.6457513110645907,4.409585518440981
Meditron,Meditron_cluster,1,8,3,88.33333333333333,83.33333333333333,93.33333333333333,100.0,98.33333333333333,92.66666666666667,88.33333333333333,7.637626158259732,7.637626158259732,5.773502691896256,0.0,2.88675134594813,4.041451884327382,6.666666666666659
Meditron,Meditron_cluster,1,9,3,83.33333333333333,76.66666666666667,86.66666666666667,100.0,100.0,89.33333333333333,82.22222222222223,2.88675134594813,5.773502691896256,5.773502691896256,0.0,0.0,2.88675134594813,4.811252243246879
Meditron,Meditron_cluster,1,10,3,50.0,40.0,46.666666666666664,100.0,73.33333333333333,62.0,45.55555555555555,17.320508075688775,17.320508075688775,11.547005383792515,0.0,11.547005383792516,10.583005244258363,15.396007178390025
Meditron,Meditron_cluster,2,0,3,53.333333333333336,40.0,60.0,100.0,86.66666666666667,68.0,51.111111111111114,11.547005383792516,10.0,10.0,0.0,11.547005383792516,6.928203230275509,10.183501544346313
Meditron,Meditron_cluster,2,1,3,26.666666666666668,16.666666666666668,23.333333333333332,100.0,93.33333333333333,52.0,22.222222222222225,11.547005383792516,11.547005383792516,23.09401076758503,0.0,11.547005383792516,6.928203230275509,15.39600717839002
Meditron,Meditron_cluster,2,2,3,60.0,50.0,70.0,100.0,86.66666666666667,73.33333333333333,60.0,0.0,0.0,0.0,0.0,11.547005383792516,2.309401076758502,0.0
Meditron,Meditron_cluster,2,3,3,33.333333333333336,30.0,50.0,100.0,86.66666666666667,60.0,37.77777777777778,11.547005383792516,0.0,0.0,0.0,11.547005383792513,0.0,3.8490017945975037
Meditron,Meditron_cluster,2,4,3,63.333333333333336,53.333333333333336,70.0,96.66666666666667,86.66666666666667,74.0,62.22222222222223,25.166114784235834,25.166114784235834,20.0,5.77350269189626,11.547005383792516,16.3707055437449,23.41256389522831
Meditron,Meditron_cluster,2,5,3,40.333333333333336,30.0,26.666666666666668,100.0,80.0,55.4,32.333333333333336,0.5773502691896263,0.0,11.547005383792516,0.0,0.0,2.4248711305964297,4.041451884327381
Meditron,Meditron_cluster,2,6,3,33.333333333333336,30.0,40.0,100.0,100.0,60.666666666666664,34.44444444444445,11.547005383792515,0.0,17.320508075688775,0.0,0.0,3.0550504633038926,5.091750772173157
Meditron,Meditron_cluster,2,7,3,30.0,20.0,33.333333333333336,100.0,93.33333333333333,55.333333333333336,27.777777777777775,10.0,10.0,20.81665999466133,0.0,11.547005383792516,8.082903768654761,13.471506281091267
Meditron,Meditron_cluster,2,8,3,20.0,10.0,16.666666666666668,100.0,100.0,49.333333333333336,15.555555555555557,0.0,0.0,11.547005383792516,0.0,0.0,2.3094010767585034,3.8490017945975055
Meditron,Meditron_cluster,2,9,3,23.333333333333332,13.333333333333334,30.0,100.0,93.33333333333333,52.0,22.222222222222225,5.773502691896258,5.773502691896257,10.0,0.0,11.547005383792513,2.0,6.938886664887107
Meditron,Meditron_cluster,3,0,3,95.0,90.0,96.66666666666667,100.0,98.33333333333333,96.0,93.8888888888889,0.0,0.0,5.77350269189626,0.0,2.886751345948127,1.7320508075688772,1.9245008972987436
Meditron,Meditron_cluster,3,1,3,100.0,96.66666666666667,96.66666666666667,100.0,100.0,98.66666666666667,97.77777777777777,0.0,5.773502691896256,5.773502691896256,0.0,0.0,2.309401076758502,3.849001794597516
Meditron,Meditron_cluster,3,2,3,60.0,46.666666666666664,53.333333333333336,100.0,83.33333333333333,68.66666666666667,53.333333333333336,20.0,15.275252316519467,28.867513459481287,0.0,5.773502691896256,13.316656236958787,20.81665999466133
Meditron,Meditron_cluster,3,3,3,73.33333333333333,56.666666666666664,70.0,100.0,80.0,76.0,66.66666666666667,11.547005383792516,5.773502691896258,10.0,0.0,0.0,4.0,6.666666666666661
Meditron,Meditron_cluster,3,4,3,95.0,90.0,95.0,100.0,100.0,96.0,93.33333333333333,0.0,0.0,8.660254037844387,0.0,0.0,1.7320508075688772,2.886751345948127
Meditron,Meditron_cluster,3,5,3,96.66666666666667,80.0,88.33333333333333,100.0,96.66666666666667,92.33333333333333,88.33333333333333,5.77350269189626,0.0,2.886751345948127,0.0,5.77350269189626,2.886751345948127,2.886751345948127
Meditron,Meditron_cluster,3,6,3,80.0,70.0,80.0,100.0,90.0,84.0,76.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,3,7,3,76.66666666666667,60.0,65.0,100.0,88.33333333333333,78.0,67.22222222222221,15.275252316519465,20.0,22.9128784747792,0.0,7.637626158259735,13.114877048604,19.31704294523746
Meditron,Meditron_cluster,3,8,3,40.0,30.0,50.0,93.33333333333333,46.666666666666664,52.0,40.0,0.0,0.0,0.0,11.547005383792516,11.547005383792515,4.0,0.0
Meditron,Meditron_cluster,3,9,3,88.33333333333333,80.0,90.0,100.0,98.33333333333333,91.33333333333333,86.1111111111111,2.88675134594813,5.0,0.0,0.0,2.88675134594813,2.0816659994661335,2.5458753860865784
Meditron,Meditron_cluster,3,10,3,70.0,61.666666666666664,65.0,100.0,76.66666666666667,74.66666666666667,65.55555555555556,25.98076211353316,27.53785273643051,21.79449471770337,0.0,23.094010767585033,19.62990915244728,25.018511664883793
Meditron,Meditron_cluster,3,11,3,81.66666666666667,73.33333333333333,80.0,100.0,90.0,85.0,78.33333333333333,5.773502691896256,2.88675134594813,0.0,0.0,0.0,1.7320508075688772,2.88675134594813
Meditron,Meditron_cluster,4,0,3,60.0,46.666666666666664,63.333333333333336,100.0,56.666666666666664,65.33333333333333,56.666666666666664,20.0,20.816659994661325,23.094010767585033,0.0,28.867513459481287,18.14754345175493,20.816659994661325
Meditron,Meditron_cluster,4,1,3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,4,2,2,87.5,75.0,80.0,100.0,85.0,85.5,80.83333333333334,3.5355339059327378,7.0710678118654755,7.0710678118654755,0.0,7.0710678118654755,4.949747468305833,5.892556509887887
Meditron,Meditron_cluster,4,3,3,33.333333333333336,23.333333333333332,36.666666666666664,100.0,50.0,48.666666666666664,31.11111111111111,11.547005383792516,11.547005383792515,23.09401076758503,0.0,34.64101615137755,16.165807537309522,15.39600717839002
Meditron,Meditron_cluster,4,4,3,53.333333333333336,36.666666666666664,40.0,100.0,70.0,60.0,43.333333333333336,11.547005383792515,5.773502691896258,17.320508075688775,0.0,17.320508075688775,10.392304845413264,11.547005383792515
Meditron,Meditron_cluster,4,5,3,75.0,61.666666666666664,70.0,100.0,86.66666666666667,78.66666666666667,68.8888888888889,13.228756555322953,18.929694486000912,17.320508075688775,0.0,5.773502691896256,11.015141094572202,16.442942874387494
Meditron,Meditron_cluster,4,6,3,80.0,60.0,66.66666666666667,100.0,73.33333333333333,76.0,68.8888888888889,0.0,0.0,11.547005383792516,0.0,11.547005383792513,4.0,3.8490017945974984
Meditron,Meditron_cluster,4,7,3,53.333333333333336,43.333333333333336,60.0,100.0,70.0,65.33333333333333,52.22222222222222,23.094010767585033,23.094010767585033,26.457513110645905,0.0,17.320508075688775,17.925772879665,24.113927126900787
Meditron,Meditron_cluster,4,8,3,95.0,90.0,91.66666666666667,100.0,98.33333333333333,95.0,92.22222222222223,0.0,0.0,7.637626158259732,0.0,2.88675134594813,2.0,2.5458753860865757
Meditron,Meditron_cluster,4,9,3,66.66666666666667,50.0,70.0,100.0,83.33333333333333,74.0,62.22222222222223,11.547005383792513,17.320508075688775,17.320508075688775,0.0,5.77350269189626,10.392304845413264,15.39600717839002
Meditron,Meditron_cluster,5,0,3,76.66666666666667,63.333333333333336,70.0,100.0,83.33333333333333,78.66666666666667,70.0,15.275252316519468,15.275252316519468,0.0,0.0,5.773502691896256,7.023769168568494,10.0
Meditron,Meditron_cluster,5,1,3,46.666666666666664,43.333333333333336,70.0,100.0,83.33333333333333,68.66666666666667,53.333333333333336,11.547005383792516,11.547005383792515,17.320508075688775,0.0,5.77350269189626,8.08290376865476,12.01850425154663
Meditron,Meditron_cluster,5,2,3,60.0,56.666666666666664,73.33333333333333,100.0,83.33333333333333,74.66666666666667,63.333333333333336,0.0,11.547005383792515,5.773502691896256,0.0,5.773502691896256,4.618802153517007,5.773502691896258
Meditron,Meditron_cluster,5,3,3,86.66666666666667,81.66666666666667,90.0,98.33333333333333,95.0,90.33333333333333,86.11111111111113,7.637626158259734,7.637626158259734,0.0,2.886751345948127,5.0,4.04145188432738,5.091750772173168
Meditron,Meditron_cluster,5,4,3,95.0,86.66666666666667,96.66666666666667,100.0,98.33333333333333,95.33333333333333,92.77777777777779,8.660254037844387,5.773502691896256,5.773502691896256,0.0,2.88675134594813,4.618802153517007,6.735753140545646
Meditron,Meditron_cluster,5,5,3,65.0,55.0,56.666666666666664,96.66666666666667,66.66666666666667,68.0,58.88888888888889,39.05124837953327,35.0,40.72263907623539,5.773502691896256,32.145502536643185,28.930952282978865,38.23659290571059
Meditron,Meditron_cluster,5,6,3,53.333333333333336,36.666666666666664,40.0,100.0,50.0,56.0,43.333333333333336,11.547005383792516,5.773502691896256,17.320508075688775,0.0,26.457513110645905,12.165525060596439,11.547005383792516
Meditron,Meditron_cluster,5,7,3,45.0,36.666666666666664,40.0,100.0,40.0,52.333333333333336,40.55555555555555,43.30127018922193,46.18802153517006,51.96152422706632,0.0,51.96152422706632,38.68246803570493,47.15027198381944
Meditron,Meditron_cluster,5,8,3,85.0,78.33333333333333,86.66666666666667,100.0,93.33333333333333,88.66666666666667,83.33333333333333,0.0,2.886751345948127,5.77350269189626,0.0,2.886751345948127,2.309401076758505,2.886751345948127
Meditron,Meditron_cluster,5,9,3,66.66666666666667,56.666666666666664,66.66666666666667,100.0,66.66666666666667,71.33333333333333,63.333333333333336,11.547005383792516,11.547005383792515,25.166114784235834,0.0,11.547005383792516,11.372481406154654,15.275252316519468
Meditron,Meditron_cluster,5,10,3,63.333333333333336,53.333333333333336,56.666666666666664,100.0,93.33333333333333,73.33333333333333,57.77777777777777,37.52776749732568,37.52776749732568,40.414518843273804,0.0,5.773502691896256,21.93931022920578,38.49001794597505
Meditron,Meditron_cluster,6,0,3,46.666666666666664,33.333333333333336,50.0,100.0,53.333333333333336,56.666666666666664,43.333333333333336,11.547005383792516,5.773502691896256,0.0,0.0,11.547005383792515,5.033222956847167,5.773502691896256
Meditron,Meditron_cluster,6,1,3,73.66666666666667,63.333333333333336,76.66666666666667,100.0,93.33333333333333,81.39999999999999,71.22222222222223,30.664855018951798,35.11884584284247,25.16611478423583,0.0,11.547005383792516,20.146463709544662,30.0745986088174
Meditron,Meditron_cluster,6,2,3,60.0,40.0,60.0,100.0,80.0,68.0,53.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,6,3,3,40.333333333333336,30.0,33.333333333333336,100.0,60.0,52.73333333333333,34.55555555555555,0.5773502691896247,0.0,11.547005383792515,0.0,0.0,2.3692474191889157,3.9487456986481893
Meditron,Meditron_cluster,6,4,3,46.666666666666664,33.333333333333336,23.333333333333332,100.0,63.333333333333336,53.333333333333336,34.44444444444445,11.547005383792515,5.773502691896258,5.773502691896257,0.0,15.275252316519468,7.571877794400366,7.6980035891950145
Meditron,Meditron_cluster,6,5,3,60.0,46.666666666666664,46.666666666666664,100.0,73.33333333333333,65.33333333333333,51.111111111111114,0.0,5.773502691896258,11.547005383792515,0.0,11.547005383792516,3.0550504633038935,1.9245008972987534
Meditron,Meditron_cluster,6,6,3,78.66666666666667,60.0,73.33333333333333,100.0,83.33333333333333,79.06666666666666,70.66666666666667,7.767453465154028,10.0,11.547005383792516,0.0,5.77350269189626,6.573684912842519,9.5277372853043
Meditron,Meditron_cluster,6,7,3,33.333333333333336,23.333333333333332,30.0,100.0,33.333333333333336,44.0,28.88888888888889,23.094010767585033,23.09401076758503,34.64101615137755,0.0,40.414518843273804,24.24871130596428,26.943012562182535
Meditron,Meditron_cluster,6,8,3,95.0,90.0,90.0,100.0,96.66666666666667,94.33333333333333,91.66666666666667,0.0,0.0,5.0,0.0,2.886751345948127,1.5275252316519485,1.6666666666666554
Meditron,Meditron_cluster,6,9,3,80.0,66.66666666666667,83.33333333333333,100.0,93.33333333333333,84.66666666666667,76.66666666666667,0.0,5.773502691896256,11.547005383792516,0.0,5.77350269189626,4.163331998932264,5.773502691896256
NVLM,NVLM,1,0,3,75.0,70.0,75.0,100.0,86.66666666666667,81.33333333333333,73.33333333333333,0.0,0.0,8.660254037844387,0.0,5.773502691896256,2.88675134594813,2.88675134594813
NVLM,NVLM,1,1,3,80.0,73.33333333333333,85.0,100.0,90.0,85.66666666666667,79.44444444444444,0.0,2.88675134594813,0.0,0.0,0.0,0.5773502691896247,0.9622504486493831
NVLM,NVLM,1,2,3,90.0,85.0,90.0,100.0,95.0,92.0,88.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,3,2,85.0,80.0,75.0,100.0,90.0,86.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,4,3,85.0,80.0,90.0,100.0,93.33333333333333,89.66666666666667,85.0,0.0,0.0,0.0,0.0,2.88675134594813,0.5773502691896247,0.0
NVLM,NVLM,1,5,3,60.0,50.0,70.0,100.0,90.0,74.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,6,3,88.33333333333333,83.33333333333333,90.0,100.0,95.0,91.33333333333333,87.22222222222221,2.886751345948127,2.886751345948127,0.0,0.0,0.0,1.1547005383792495,1.9245008972987476
NVLM,NVLM,1,7,3,96.66666666666667,100.0,100.0,100.0,100.0,99.33333333333333,98.88888888888887,2.88675134594813,0.0,0.0,0.0,0.0,0.5773502691896247,0.9622504486493861
NVLM,NVLM,1,8,3,95.0,90.0,90.0,100.0,95.0,94.0,91.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,9,3,90.0,85.0,90.0,100.0,100.0,93.0,88.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,10,2,75.0,70.0,80.0,100.0,90.0,83.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,0,3,60.0,40.0,60.0,100.0,80.0,68.0,53.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,1,3,33.333333333333336,23.333333333333332,16.666666666666668,100.0,100.0,54.666666666666664,24.444444444444446,11.547005383792515,11.547005383792516,5.773502691896257,0.0,0.0,5.773502691896258,9.622504486493764
NVLM,NVLM,2,2,3,20.0,10.0,10.0,100.0,100.0,48.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,3,3,20.0,10.0,10.0,100.0,100.0,48.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,4,3,83.33333333333333,75.0,90.0,100.0,96.66666666666667,89.0,82.77777777777777,2.88675134594813,5.0,0.0,0.0,2.88675134594813,1.0,2.5458753860865775
NVLM,NVLM,2,5,3,20.0,16.666666666666668,16.666666666666668,100.0,100.0,50.666666666666664,17.77777777777778,0.0,5.773502691896257,5.773502691896257,0.0,0.0,2.3094010767585034,3.849001794597504
NVLM,NVLM,2,6,3,46.666666666666664,73.33333333333333,93.33333333333333,100.0,100.0,82.66666666666667,71.1111111111111,11.547005383792516,11.547005383792516,11.547005383792516,0.0,0.0,6.110100926607785,10.183501544346317
NVLM,NVLM,2,7,3,13.333333333333334,6.666666666666667,6.666666666666667,100.0,66.66666666666667,38.666666666666664,8.88888888888889,11.547005383792515,5.773502691896257,5.773502691896257,0.0,57.735026918962575,16.165807537309522,7.698003589195011
NVLM,NVLM,2,8,3,0.0,0.0,0.0,68.33333333333333,68.33333333333333,27.333333333333332,0.0,0.0,0.0,0.0,54.84827557301445,54.84827557301445,21.93931022920578,0.0
NVLM,NVLM,2,9,3,20.0,10.0,10.0,100.0,100.0,48.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,0,3,95.0,90.0,90.0,100.0,100.0,95.0,91.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,1,3,26.666666666666668,13.333333333333334,13.333333333333334,100.0,76.66666666666667,46.0,17.77777777777778,11.547005383792516,5.773502691896258,5.773502691896258,0.0,25.166114784235834,7.211102550927978,7.698003589195011
NVLM,NVLM,3,2,3,93.33333333333333,80.0,96.66666666666667,100.0,96.66666666666667,93.33333333333333,90.0,11.547005383792516,10.0,5.773502691896256,0.0,5.773502691896256,6.429100507328638,8.819171036881972
